A: Trend scenario: 88-99ha,,,,,
Flooding & Coastal Change,--,--,--,P,This area is within a Zone 3 Flood Zone.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,--,--,--,P,Within the Beaminster Conservation Area and Historic Park and Garden at Parnham House.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM F,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,-,-,-,P,Approx. 220m to the west of the Beaminster Conservation Area.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM G,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM H,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,This area is within a Zone 3 Flood Zone.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM I,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,+,+,+,P,"Development in this area would provide access to Beaminster within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
01_BEAM: West of Tunnel Road,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,-,-,-,P,Approx. 180m from the Beaminster Conservation Area.
Community,++,++,++,P,"Within 15 minutes of a Tier 1 or 2 settlement by public transport. This accessibility and connectivity will strongly encourage social interaction, encouraging a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Development at this scale will provide housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,0,0,0,P,"Development at this scale has less potential to supply land to support the growth, innovation and productivity of businesses. "
